diagnostic,weighting,altered_dummy_it,holdout,lemma,role,features,d_pronoun,d_compound,delta
no_other16_morph,equal_feature,False,family,their_plur,pronoun_anchor,138,0.661688143411946,0.8145235271440603,-0.15283538373211425
no_other16_morph,equal_feature,False,family,theirs_plur,pronoun_anchor,138,0.5451628820345372,0.7078997843459494,-0.16273690231141213
no_other16_morph,equal_feature,False,family,them_sing,pronoun_anchor,138,0.5414197774971788,0.7526744990978986,-0.21125472160071979
no_other16_morph,equal_feature,False,family,them_plur,pronoun_anchor,138,0.5836222642132858,0.8007359194859195,-0.2171136552726337
no_other16_morph,equal_feature,False,family,themself,pronoun_anchor,138,0.5877579607535589,0.7831477176018335,-0.19538975684827464
no_other16_morph,equal_feature,False,family,themselves,pronoun_anchor,138,0.5957813709331515,0.8122930377864588,-0.21651166685330725
no_other16_morph,equal_feature,False,family,they_sing,pronoun_anchor,138,0.6067334346217809,0.7642019481819782,-0.1574685135601973
no_other16_morph,equal_feature,False,family,they_plur,pronoun_anchor,138,0.6420444393863498,0.8112563046594119,-0.1692118652730621
no_other16_morph,equal_feature,False,family,we_pron,pronoun_anchor,138,0.5790543465471811,0.7925285672528319,-0.2134742207056508
no_other16_morph,equal_feature,False,family,us_pron,pronoun_anchor,138,0.5202776732819435,0.7780011186862921,-0.25772344540434855
no_other16_morph,equal_feature,False,family,our,pronoun_anchor,138,0.6244752455006778,0.8152155055003274,-0.1907402599996496
no_other16_morph,equal_feature,False,family,ours,pronoun_anchor,138,0.4923592351452102,0.697870608585654,-0.2055113734404438
no_other16_morph,equal_feature,False,family,ourselves,pronoun_anchor,138,0.5663111731442569,0.8057325246327246,-0.23942135148846766
no_other16_morph,equal_feature,False,family,you_pron_sing,pronoun_anchor,138,0.5525671446233014,0.7559761569422924,-0.203409012318991
no_other16_morph,equal_feature,False,family,you_pron_plur,pronoun_anchor,138,0.5636060429768072,0.7807564613302813,-0.21715041835347415
no_other16_morph,equal_feature,False,family,your_sing,pronoun_anchor,138,0.6566381441316794,0.8129094952813072,-0.15627135114962776
no_other16_morph,equal_feature,False,family,yours_sing,pronoun_anchor,138,0.5114486813741547,0.7048681236749994,-0.19341944230084473
no_other16_morph,equal_feature,False,family,your_plur,pronoun_anchor,138,0.6566381441316794,0.8129094952813072,-0.15627135114962776
no_other16_morph,equal_feature,False,family,yours_plur,pronoun_anchor,138,0.5114486813741547,0.7048681236749994,-0.19341944230084473
no_other16_morph,equal_feature,False,family,yourself,pronoun_anchor,138,0.5509342281002712,0.7838230392212235,-0.2328888111209524
no_other16_morph,equal_feature,False,family,yourselves,pronoun_anchor,138,0.5538748224225776,0.800840170069281,-0.24696534764670341
no_shared3_morph,equal_feature,False,item,anybody,compound_anchor,151,0.7793982409398321,0.501055786830193,0.2783424541096391
no_shared3_morph,equal_feature,False,item,anyone,compound_anchor,151,0.7793982409398321,0.5012036362925586,0.2781946046472735
no_shared3_morph,equal_feature,False,item,anything,compound_anchor,151,0.7786679636300039,0.5122912383814461,0.2663767252485578
no_shared3_morph,equal_feature,False,item,anywhere,compound_anchor,151,0.8576045737285493,0.6019075699173454,0.25569700381120386
no_shared3_morph,equal_feature,False,item,everybody,compound_anchor,151,0.7281538535819148,0.527562719129923,0.20059113445199173
no_shared3_morph,equal_feature,False,item,everyone,compound_anchor,151,0.7281538535819148,0.5276716515917967,0.20048220199011801
no_shared3_morph,equal_feature,False,item,everything,compound_anchor,151,0.7525886992366237,0.5084452717090289,0.24414342752759488
no_shared3_morph,equal_feature,False,item,everywhere,compound_anchor,151,0.813450986300455,0.5794768337994145,0.23397415250104048
no_shared3_morph,equal_feature,False,item,nobody,compound_anchor,151,0.7676090025115603,0.4751333774749771,0.2924756250365832
no_shared3_morph,equal_feature,False,item,no_one,compound_anchor,151,0.7728175666291786,0.4895912997386856,0.28322626689049296
no_shared3_morph,equal_feature,False,item,nothing,compound_anchor,151,0.8063161283814102,0.5128682413672271,0.2934478870141831
no_shared3_morph,equal_feature,False,item,nowhere,compound_anchor,151,0.8614825530159563,0.5963535246511921,0.26512902836476426
no_shared3_morph,equal_feature,False,item,somebody,compound_anchor,151,0.7729929095814821,0.49429126139120405,0.2787016481902781
no_shared3_morph,equal_feature,False,item,someone,compound_anchor,151,0.7729929095814821,0.4944889138877071,0.27850399569377504
no_shared3_morph,equal_feature,False,item,something,compound_anchor,151,0.7885162081577192,0.5182665498630232,0.27024965829469594
no_shared3_morph,equal_feature,False,item,somewhere,compound_anchor,151,0.8687828529092235,0.6269733516401352,0.2418095012690883
no_shared3_morph,equal_feature,False,item,each_other,target,151,0.700601342052168,0.7289627163974888,-0.028361374345320822
no_shared3_morph,equal_feature,False,item,one_another,target,151,0.7160466911578556,0.734838436812121,-0.018791745654265446
no_shared3_morph,equal_feature,False,item,he,pronoun_anchor,151,0.5569739675357825,0.7937188580635294,-0.23674489052774683
no_shared3_morph,equal_feature,False,item,him,pronoun_anchor,151,0.5210921412512406,0.7918578822582353,-0.2707657410069947
no_shared3_morph,equal_feature,False,item,himself,pronoun_anchor,151,0.5441313918336672,0.7916561119199601,-0.2475247200862929
no_shared3_morph,equal_feature,False,item,his,pronoun_anchor,151,0.4832864125975732,0.7258685229410913,-0.24258211034351806
no_shared3_morph,equal_feature,False,item,she,pronoun_anchor,151,0.536844548207173,0.7991843007217285,-0.26233975251455555
no_shared3_morph,equal_feature,False,item,her_acc,pronoun_anchor,151,0.48573788938705603,0.7679913039107519,-0.28225341452369584
no_shared3_morph,equal_feature,False,item,her_dep,pronoun_anchor,151,0.5785048960145432,0.8240239430791595,-0.24551904706461625
no_shared3_morph,equal_feature,False,item,hers,pronoun_anchor,151,0.4725017035836296,0.7219026186831501,-0.2494009150995205
no_shared3_morph,equal_feature,False,item,herself,pronoun_anchor,151,0.5241574162464403,0.7966249124656237,-0.2724674962191834
no_shared3_morph,equal_feature,False,item,it_plain,pronoun_anchor,151,0.5910823758129504,0.7879654300486296,-0.1968830542356792
no_shared3_morph,equal_feature,False,item,it_dum,pronoun_anchor,151,0.7543303344002947,0.8211332250437435,-0.0668028906434488
no_shared3_morph,equal_feature,False,item,its,pronoun_anchor,151,0.5983315029744707,0.775175081560951,-0.17684357858648037
no_shared3_morph,equal_feature,False,item,itself,pronoun_anchor,151,0.6003401825016438,0.7703154937750574,-0.1699753112734136
no_shared3_morph,equal_feature,False,item,I,pronoun_anchor,151,0.5459554572927412,0.8179067320489617,-0.2719512747562205
no_shared3_morph,equal_feature,False,item,me,pronoun_anchor,151,0.5180347953674621,0.8131529228691767,-0.2951181275017146
no_shared3_morph,equal_feature,False,item,mine,pronoun_anchor,151,0.443077173887529,0.7219026186831501,-0.2788254447956211
no_shared3_morph,equal_feature,False,item,my,pronoun_anchor,151,0.5844838954479586,0.8374084399230071,-0.2529245444750484
no_shared3_morph,equal_feature,False,item,myself,pronoun_anchor,151,0.5145211153900358,0.7966249124656237,-0.28210379707558797
no_shared3_morph,equal_feature,False,item,their_sing,pronoun_anchor,151,0.5752016600030181,0.812272843873149,-0.23707118387013093
no_shared3_morph,equal_feature,False,item,theirs_sing,pronoun_anchor,151,0.4829932676221471,0.7199212291299499,-0.23692796150780282
no_shared3_morph,equal_feature,False,item,their_plur,pronoun_anchor,151,0.5934231384649807,0.82889076711962,-0.23546762865463922
no_shared3_morph,equal_feature,False,item,theirs_plur,pronoun_anchor,151,0.5003703614486367,0.735424211698247,-0.23505385024961034
no_shared3_morph,equal_feature,False,item,them_sing,pronoun_anchor,151,0.5026567871241694,0.7868821175592939,-0.28422533043512455
no_shared3_morph,equal_feature,False,item,them_plur,pronoun_anchor,151,0.526150736934331,0.8236433786206856,-0.2974926416863546
no_shared3_morph,equal_feature,False,item,themself,pronoun_anchor,151,0.5411335824062757,0.7966249124656237,-0.255491330059348
no_shared3_morph,equal_feature,False,item,themselves,pronoun_anchor,151,0.5415970202644989,0.821023761497883,-0.2794267412333842
no_shared3_morph,equal_feature,False,item,they_sing,pronoun_anchor,151,0.5505639815676231,0.793699719588125,-0.24313573802050192
no_shared3_morph,equal_feature,False,item,they_plur,pronoun_anchor,151,0.5671005221429598,0.8302271434171306,-0.26312662127417075
no_shared3_morph,equal_feature,False,item,we_pron,pronoun_anchor,151,0.5406688710671113,0.8140735676900861,-0.27340469662297484
no_shared3_morph,equal_feature,False,item,us_pron,pronoun_anchor,151,0.5069939439789724,0.796146656557267,-0.28915271257829467
no_shared3_morph,equal_feature,False,item,our,pronoun_anchor,151,0.5794242268577074,0.8290425284112855,-0.249618301553578
no_shared3_morph,equal_feature,False,item,ours,pronoun_anchor,151,0.47011106822079685,0.7199212291299499,-0.2498101609091531
no_shared3_morph,equal_feature,False,item,ourselves,pronoun_anchor,151,0.5318199124094691,0.8109091810696836,-0.27908926866021444
no_shared3_morph,equal_feature,False,item,you_pron_sing,pronoun_anchor,151,0.5242673997243097,0.7836438410729227,-0.25937644134861304
no_shared3_morph,equal_feature,False,item,you_pron_plur,pronoun_anchor,151,0.5276721220640747,0.8021792884932502,-0.2745071664291755
no_shared3_morph,equal_feature,False,item,your_sing,pronoun_anchor,151,0.5923789296672839,0.8267228438388079,-0.234343914171524
no_shared3_morph,equal_feature,False,item,yours_sing,pronoun_anchor,151,0.480661448144719,0.7256161839735895,-0.2449547358288705
no_shared3_morph,equal_feature,False,item,your_plur,pronoun_anchor,151,0.5923789296672839,0.8267228438388079,-0.234343914171524
no_shared3_morph,equal_feature,False,item,yours_plur,pronoun_anchor,151,0.480661448144719,0.7256161839735895,-0.2449547358288705
no_shared3_morph,equal_feature,False,item,yourself,pronoun_anchor,151,0.5243654921210693,0.7917163984093191,-0.26735090628824976
no_shared3_morph,equal_feature,False,item,yourselves,pronoun_anchor,151,0.5212535933144637,0.8062901237972439,-0.2850365304827801
no_shared3_morph,equal_feature,False,family,anybody,compound_anchor,151,0.7793982409398321,0.5498532893404849,0.22954495159934718
no_shared3_morph,equal_feature,False,family,anyone,compound_anchor,151,0.7793982409398321,0.550038101168442,0.22936013977139014
no_shared3_morph,equal_feature,False,family,anything,compound_anchor,151,0.7786679636300039,0.54511315191946,0.23355481171054393
no_shared3_morph,equal_feature,False,family,anywhere,compound_anchor,151,0.8576045737285493,0.6358135811706279,0.22179099255792134
no_shared3_morph,equal_feature,False,family,everybody,compound_anchor,151,0.7281538535819148,0.5867870805564304,0.1413667730254844
no_shared3_morph,equal_feature,False,family,everyone,compound_anchor,151,0.7281538535819148,0.5869232461337724,0.1412306074481423
no_shared3_morph,equal_feature,False,family,everything,compound_anchor,151,0.7525886992366237,0.5554816466581173,0.19710705257850647
no_shared3_morph,equal_feature,False,family,everywhere,compound_anchor,151,0.813450986300455,0.6114428164428165,0.20200816985763848
no_shared3_morph,equal_feature,False,family,nobody,compound_anchor,151,0.7676090025115603,0.5134201111746969,0.2541888913368634
no_shared3_morph,equal_feature,False,family,no_one,compound_anchor,151,0.7728175666291786,0.5283594031404099,0.2444581634887687
no_shared3_morph,equal_feature,False,family,nothing,compound_anchor,151,0.8063161283814102,0.5463813096190574,0.2599348187623528
no_shared3_morph,equal_feature,False,family,nowhere,compound_anchor,151,0.8614825530159563,0.620537691254603,0.24094486176135332
no_shared3_morph,equal_feature,False,family,somebody,compound_anchor,151,0.7729929095814821,0.5314730791161234,0.24151983046535874
no_shared3_morph,equal_feature,False,family,someone,compound_anchor,151,0.7729929095814821,0.5317201447367522,0.24127276484472993
no_shared3_morph,equal_feature,False,family,something,compound_anchor,151,0.7885162081577192,0.5450995012617598,0.2434167068959594
no_shared3_morph,equal_feature,False,family,somewhere,compound_anchor,151,0.8687828529092235,0.6417413809081937,0.22704147200102986
no_shared3_morph,equal_feature,False,family,each_other,target,151,0.700601342052168,0.7289627163974888,-0.028361374345320822
no_shared3_morph,equal_feature,False,family,one_another,target,151,0.7160466911578556,0.734838436812121,-0.018791745654265446
no_shared3_morph,equal_feature,False,family,he,pronoun_anchor,151,0.5657514825750664,0.7937188580635294,-0.22796737548846302
no_shared3_morph,equal_feature,False,family,him,pronoun_anchor,151,0.5313759799947492,0.7918578822582353,-0.2604819022634861
no_shared3_morph,equal_feature,False,family,himself,pronoun_anchor,151,0.5527915842995437,0.7916561119199601,-0.23886452762041643
no_shared3_morph,equal_feature,False,family,his,pronoun_anchor,151,0.4822899427002237,0.7258685229410913,-0.2435785802408676
no_shared3_morph,equal_feature,False,family,she,pronoun_anchor,151,0.5428224049099092,0.7991843007217285,-0.25636189581181934
no_shared3_morph,equal_feature,False,family,her_acc,pronoun_anchor,151,0.4955182544038019,0.7679913039107519,-0.27247304950694995
no_shared3_morph,equal_feature,False,family,her_dep,pronoun_anchor,151,0.5789871679730424,0.8240239430791595,-0.2450367751061171
no_shared3_morph,equal_feature,False,family,hers,pronoun_anchor,151,0.47704317471049673,0.7219026186831501,-0.24485944397265336
no_shared3_morph,equal_feature,False,family,herself,pronoun_anchor,151,0.5299090126642544,0.7966249124656237,-0.26671589980136934
no_shared3_morph,equal_feature,False,family,it_plain,pronoun_anchor,151,0.5944133792572438,0.7879654300486296,-0.19355205079138582
no_shared3_morph,equal_feature,False,family,it_dum,pronoun_anchor,151,0.7624907732237165,0.8211332250437435,-0.05864245182002703
no_shared3_morph,equal_feature,False,family,its,pronoun_anchor,151,0.5992384381211379,0.775175081560951,-0.1759366434398132
no_shared3_morph,equal_feature,False,family,itself,pronoun_anchor,151,0.6059336756049665,0.7703154937750574,-0.1643818181700909
no_shared3_morph,equal_feature,False,family,I,pronoun_anchor,151,0.550132977962935,0.8179067320489617,-0.26777375408602666
no_shared3_morph,equal_feature,False,family,me,pronoun_anchor,151,0.5235091454576587,0.8131529228691767,-0.28964377741151803
