lemma,role,family,pool,holdout,drop,metric,d_pronoun,d_compound,delta,signed_control_margin
everybody,compound_anchor,C:every,full,item,sem,dice,0.6377713393045653,0.2812620017268195,0.3565093375777458,0.3565093375777458
everybody,compound_anchor,C:every,full,item,sem,hamming,0.2265398925175692,0.0909604519774011,0.1355794405401681,0.1355794405401681
everybody,compound_anchor,C:every,full,item,sem,idf_jaccard,0.918396237168673,0.6071485323171733,0.3112477048514998,0.3112477048514998
everybody,compound_anchor,C:every,full,family,sem,jaccard,0.7759390895438574,0.4752350427350427,0.3007040468088147,0.3007040468088147
everybody,compound_anchor,C:every,full,family,sem,dice,0.6377713393045653,0.3171763762939838,0.3205949630105815,0.3205949630105815
everybody,compound_anchor,C:every,full,family,sem,hamming,0.2265398925175692,0.1024011299435028,0.1241387625740664,0.1241387625740664
everybody,compound_anchor,C:every,full,family,sem,idf_jaccard,0.9195306579162146,0.6755260381267477,0.2440046197894668,0.2440046197894668
everybody,compound_anchor,C:every,nonlocative,item,sem,jaccard,0.7759390895438574,0.3804049310373421,0.3955341585065153,0.3955341585065153
everybody,compound_anchor,C:every,nonlocative,item,sem,dice,0.6377713393045653,0.2416569513817028,0.3961143879228624,0.3961143879228624
everybody,compound_anchor,C:every,nonlocative,item,sem,hamming,0.2265398925175692,0.0824345146379044,0.1441053778796648,0.1441053778796648
everybody,compound_anchor,C:every,nonlocative,item,sem,idf_jaccard,0.9219155814076292,0.5694441516028721,0.352471429804757,0.352471429804757
everybody,compound_anchor,C:every,nonlocative,family,sem,jaccard,0.7759390895438574,0.4306837606837607,0.3452553288600967,0.3452553288600967
everybody,compound_anchor,C:every,nonlocative,family,sem,dice,0.6377713393045653,0.276517355340832,0.3612539839637332,0.3612539839637332
everybody,compound_anchor,C:every,nonlocative,family,sem,hamming,0.2265398925175692,0.0941619585687382,0.132377933948831,0.132377933948831
everybody,compound_anchor,C:every,nonlocative,family,sem,idf_jaccard,0.921570091949686,0.6334959575347464,0.2880741344149394,0.2880741344149394
everyone,compound_anchor,C:every,full,item,sem,jaccard,0.7759390895438574,0.4270372772691614,0.3489018122746959,0.3489018122746959
everyone,compound_anchor,C:every,full,item,sem,dice,0.6377713393045653,0.2813433025398276,0.3564280367647377,0.3564280367647377
everyone,compound_anchor,C:every,full,item,sem,hamming,0.2265398925175692,0.0909604519774011,0.1355794405401681,0.1355794405401681
everyone,compound_anchor,C:every,full,item,sem,idf_jaccard,0.918396237168673,0.6081841517966207,0.3102120853720523,0.3102120853720523
everyone,compound_anchor,C:every,full,family,sem,jaccard,0.7759390895438574,0.4754962013295347,0.3004428882143226,0.3004428882143226
everyone,compound_anchor,C:every,full,family,sem,dice,0.6377713393045653,0.317278002310244,0.3204933369943213,0.3204933369943213
everyone,compound_anchor,C:every,full,family,sem,hamming,0.2265398925175692,0.1024011299435028,0.1241387625740664,0.1241387625740664
everyone,compound_anchor,C:every,full,family,sem,idf_jaccard,0.9195306579162146,0.6766274739810315,0.242903183935183,0.242903183935183
everyone,compound_anchor,C:every,nonlocative,item,sem,jaccard,0.7759390895438574,0.3806898313222424,0.395249258221615,0.395249258221615
everyone,compound_anchor,C:every,nonlocative,item,sem,dice,0.6377713393045653,0.2417678161267139,0.3960035231778513,0.3960035231778513
everyone,compound_anchor,C:every,nonlocative,item,sem,hamming,0.2265398925175692,0.0824345146379044,0.1441053778796647,0.1441053778796647
everyone,compound_anchor,C:every,nonlocative,item,sem,idf_jaccard,0.9219155814076292,0.5707054753193644,0.3512101060882646,0.3512101060882646
everyone,compound_anchor,C:every,nonlocative,family,sem,jaccard,0.7759390895438574,0.4310319721430832,0.3449071174007741,0.3449071174007741
everyone,compound_anchor,C:every,nonlocative,family,sem,dice,0.6377713393045653,0.2766528566958456,0.3611184826087197,0.3611184826087197
everyone,compound_anchor,C:every,nonlocative,family,sem,hamming,0.2265398925175692,0.0941619585687382,0.132377933948831,0.132377933948831
everyone,compound_anchor,C:every,nonlocative,family,sem,idf_jaccard,0.921570091949686,0.6348873181566789,0.286682773793007,0.286682773793007
everything,compound_anchor,C:every,full,item,sem,jaccard,0.7941924037286744,0.4254754231275969,0.3687169806010774,0.3687169806010774
everything,compound_anchor,C:every,full,item,sem,dice,0.6615610943918223,0.278345601593623,0.3832154927981993,0.3832154927981993
everything,compound_anchor,C:every,full,item,sem,hamming,0.2300537412153782,0.0875706214689265,0.1424831197464517,0.1424831197464517
everything,compound_anchor,C:every,full,item,sem,idf_jaccard,0.9352002240527112,0.621589860417579,0.3136103636351321,0.3136103636351321
everything,compound_anchor,C:every,full,family,sem,jaccard,0.7941924037286744,0.4653093645484949,0.3288830391801794,0.3288830391801794
everything,compound_anchor,C:every,full,family,sem,dice,0.6615610943918223,0.3090882802214778,0.3524728141703445,0.3524728141703445
everything,compound_anchor,C:every,full,family,sem,hamming,0.2300537412153782,0.0967514124293785,0.1333023287859997,0.1333023287859997
everything,compound_anchor,C:every,full,family,sem,idf_jaccard,0.9351596559799557,0.6781378559148911,0.2570218000650645,0.2570218000650645
everything,compound_anchor,C:every,nonlocative,item,sem,jaccard,0.7941924037286744,0.3855746427485558,0.4086177609801186,0.4086177609801186
everything,compound_anchor,C:every,nonlocative,item,sem,dice,0.6615610943918223,0.2441725051481149,0.4173885892437074,0.4173885892437074
everything,compound_anchor,C:every,nonlocative,item,sem,hamming,0.2300537412153782,0.0808936825885978,0.1491600586267804,0.1491600586267804
everything,compound_anchor,C:every,nonlocative,item,sem,idf_jaccard,0.9373418434166771,0.5866512743651238,0.3506905690515535,0.3506905690515535
everything,compound_anchor,C:every,nonlocative,family,sem,jaccard,0.7941924037286744,0.4229487179487179,0.3712436857799565,0.3712436857799565
everything,compound_anchor,C:every,nonlocative,family,sem,dice,0.6615610943918223,0.2713327908449859,0.3902283035468363,0.3902283035468363
everything,compound_anchor,C:every,nonlocative,family,sem,hamming,0.2300537412153782,0.0894538606403013,0.1405998805750769,0.1405998805750769
everything,compound_anchor,C:every,nonlocative,family,sem,idf_jaccard,0.9363826995564346,0.6365363240743878,0.2998463754820468,0.2998463754820468
everywhere,compound_anchor,C:every,full,item,sem,jaccard,0.8397426035120671,0.5011134315382083,0.3386291719738588,0.3386291719738588
everywhere,compound_anchor,C:every,full,item,sem,dice,0.7262767144473934,0.3413089819767805,0.3849677324706128,0.3849677324706128
everywhere,compound_anchor,C:every,full,item,sem,hamming,0.2296403472509301,0.1,0.1296403472509301,0.1296403472509301
everywhere,compound_anchor,C:every,full,item,sem,idf_jaccard,0.9376176246250938,0.6542438853430558,0.283373739282038,0.283373739282038
everywhere,compound_anchor,C:every,full,family,sem,jaccard,0.8397426035120671,0.5308713678153824,0.3088712356966847,0.3088712356966847
everywhere,compound_anchor,C:every,full,family,sem,dice,0.7262767144473934,0.3675771684119166,0.3586995460354767,0.3586995460354767
everywhere,compound_anchor,C:every,full,family,sem,hamming,0.2296403472509301,0.106638418079096,0.1230019291718341,0.1230019291718341
everywhere,compound_anchor,C:every,full,family,sem,idf_jaccard,0.93760713827728,0.7107758984407728,0.2268312398365073,0.2268312398365073
nobody,compound_anchor,C:no,full,item,sem,jaccard,0.8114876290786684,0.4099191484843659,0.4015684805943025,0.4015684805943025
nobody,compound_anchor,C:no,full,item,sem,dice,0.6844752056449199,0.2650390168505399,0.41943618879438,0.41943618879438
nobody,compound_anchor,C:no,full,item,sem,hamming,0.233154195948739,0.0819209039548022,0.1512332919939367,0.1512332919939367
nobody,compound_anchor,C:no,full,item,sem,idf_jaccard,0.9463291889713252,0.6048652692382444,0.3414639197330809,0.3414639197330809
nobody,compound_anchor,C:no,full,family,sem,jaccard,0.8114876290786684,0.4430407575516271,0.3684468715270413,0.3684468715270413
nobody,compound_anchor,C:no,full,family,sem,dice,0.6844752056449199,0.2896612419256457,0.3948139637192742,0.3948139637192742
nobody,compound_anchor,C:no,full,family,sem,hamming,0.233154195948739,0.0896892655367231,0.1434649304120158,0.1434649304120158
nobody,compound_anchor,C:no,full,family,sem,idf_jaccard,0.9478081064471338,0.6659114529423859,0.2818966535047479,0.2818966535047479
nobody,compound_anchor,C:no,nonlocative,item,sem,jaccard,0.8114876290786684,0.3598956511209475,0.4515919779577209,0.4515919779577209
nobody,compound_anchor,C:no,nonlocative,item,sem,dice,0.6844752056449199,0.222999821459385,0.4614753841855349,0.4614753841855349
nobody,compound_anchor,C:no,nonlocative,item,sem,hamming,0.233154195948739,0.0731895223420647,0.1599646736066743,0.1599646736066743
nobody,compound_anchor,C:no,nonlocative,item,sem,idf_jaccard,0.947971362019495,0.5628712751913584,0.3851000868281365,0.3851000868281365
nobody,compound_anchor,C:no,nonlocative,family,sem,jaccard,0.8114876290786684,0.3950139393617655,0.4164736897169029,0.4164736897169029
nobody,compound_anchor,C:no,nonlocative,family,sem,dice,0.6844752056449199,0.2473416621255731,0.4371335435193468,0.4371335435193468
nobody,compound_anchor,C:no,nonlocative,family,sem,hamming,0.233154195948739,0.0809792843691148,0.1521749115796241,0.1521749115796241
nobody,compound_anchor,C:no,nonlocative,family,sem,idf_jaccard,0.9482098869766222,0.6177113568215407,0.3304985301550815,0.3304985301550815
no_one,compound_anchor,C:no,full,item,sem,jaccard,0.8169716977733905,0.4317513769107972,0.3852203208625933,0.3852203208625933
no_one,compound_anchor,C:no,full,item,sem,dice,0.692201719979904,0.2827658722118851,0.4094358477680189,0.4094358477680189
no_one,compound_anchor,C:no,full,item,sem,hamming,0.2416287722199255,0.0898305084745762,0.1517982637453493,0.1517982637453493
no_one,compound_anchor,C:no,full,item,sem,idf_jaccard,0.9512940652873711,0.6462919934253016,0.3050020718620696,0.3050020718620696
no_one,compound_anchor,C:no,full,family,sem,jaccard,0.8169716977733905,0.4656001157993912,0.3513715819739993,0.3513715819739993
no_one,compound_anchor,C:no,full,family,sem,dice,0.692201719979904,0.3083096376566085,0.3838920823232954,0.3838920823232954
no_one,compound_anchor,C:no,full,family,sem,hamming,0.2416287722199255,0.0981638418079096,0.1434649304120159,0.1434649304120159
no_one,compound_anchor,C:no,full,family,sem,idf_jaccard,0.9522758829746868,0.7007177048380479,0.251558178136639,0.251558178136639
no_one,compound_anchor,C:no,nonlocative,item,sem,jaccard,0.8169716977733905,0.3826864805520932,0.4342852172212973,0.4342852172212973
no_one,compound_anchor,C:no,nonlocative,item,sem,dice,0.692201719979904,0.2405490137197453,0.4516527062601586,0.4516527062601586
no_one,compound_anchor,C:no,nonlocative,item,sem,hamming,0.2416287722199255,0.0808936825885978,0.1607350896313277,0.1607350896313277
no_one,compound_anchor,C:no,nonlocative,item,sem,idf_jaccard,0.9526777859672788,0.6043946634132454,0.3482831225540335,0.3482831225540335
no_one,compound_anchor,C:no,nonlocative,family,sem,jaccard,0.8169716977733905,0.4194474973943573,0.3975242003790332,0.3975242003790332
no_one,compound_anchor,C:no,nonlocative,family,sem,dice,0.692201719979904,0.2664871518530055,0.4257145681268985,0.4257145681268985
no_one,compound_anchor,C:no,nonlocative,family,sem,hamming,0.2416287722199255,0.0894538606403013,0.1521749115796242,0.1521749115796242
no_one,compound_anchor,C:no,nonlocative,family,sem,idf_jaccard,0.952618222257281,0.656437187743315,0.2961810345139659,0.2961810345139659
nothing,compound_anchor,C:no,full,item,sem,jaccard,0.8307781365151521,0.4604358974358976,0.3703422390792545,0.3703422390792545
nothing,compound_anchor,C:no,full,item,sem,dice,0.7131026915335472,0.307732097349675,0.4053705941838721,0.4053705941838721
nothing,compound_anchor,C:no,full,item,sem,hamming,0.2542372881355932,0.1,0.1542372881355932,0.1542372881355932
nothing,compound_anchor,C:no,full,item,sem,idf_jaccard,0.9358587151249584,0.622693760718611,0.3131649544063473,0.3131649544063473
nothing,compound_anchor,C:no,full,family,sem,jaccard,0.8307781365151521,0.4896451133407655,0.3411330231743865,0.3411330231743865
nothing,compound_anchor,C:no,full,family,sem,dice,0.7131026915335472,0.3317470032201948,0.3813556883133523,0.3813556883133523
nothing,compound_anchor,C:no,full,family,sem,hamming,0.2542372881355932,0.1080508474576271,0.1461864406779661,0.1461864406779661
nothing,compound_anchor,C:no,full,family,sem,idf_jaccard,0.9377227040999478,0.6689295671782455,0.2687931369217023,0.2687931369217023
nothing,compound_anchor,C:no,nonlocative,item,sem,jaccard,0.8307781365151521,0.4105996982083937,0.4201784383067583,0.4201784383067583
nothing,compound_anchor,C:no,nonlocative,item,sem,dice,0.7131026915335472,0.2634356220050461,0.4496670695285011,0.4496670695285011
nothing,compound_anchor,C:no,nonlocative,item,sem,hamming,0.2542372881355932,0.0901386748844376,0.1640986132511556,0.1640986132511556
nothing,compound_anchor,C:no,nonlocative,item,sem,idf_jaccard,0.93719601974357,0.569372274843791,0.367823744899779,0.367823744899779
nothing,compound_anchor,C:no,nonlocative,family,sem,jaccard,0.8307781365151521,0.4404511609342527,0.3903269755808994,0.3903269755808994
nothing,compound_anchor,C:no,nonlocative,family,sem,dice,0.7131026915335472,0.2863400149709371,0.4267626765626101,0.4267626765626101
nothing,compound_anchor,C:no,nonlocative,family,sem,hamming,0.2542372881355932,0.0979284369114877,0.1563088512241054,0.1563088512241054
nothing,compound_anchor,C:no,nonlocative,family,sem,idf_jaccard,0.9379758243730382,0.6125666980634586,0.3254091263095795,0.3254091263095795
nowhere,compound_anchor,C:no,full,item,sem,jaccard,0.8787911650559841,0.5366666055361707,0.3421245595198133,0.3421245595198133
nowhere,compound_anchor,C:no,full,item,sem,dice,0.7863292694319964,0.3751897541075059,0.4111395153244905,0.4111395153244905
nowhere,compound_anchor,C:no,full,item,sem,hamming,0.2358412567176519,0.1045197740112994,0.1313214827063524,0.1313214827063524
nowhere,compound_anchor,C:no,full,item,sem,idf_jaccard,0.947133491565502,0.6715851912140899,0.2755483003514122,0.2755483003514122
nowhere,compound_anchor,C:no,full,family,sem,jaccard,0.8787911650559841,0.5573851108633717,0.3214060541926123,0.3214060541926123
nowhere,compound_anchor,C:no,full,family,sem,dice,0.7863292694319964,0.3955596397950648,0.3907696296369315,0.3907696296369315
nowhere,compound_anchor,C:no,full,family,sem,hamming,0.2358412567176519,0.1094632768361582,0.1263779798814937,0.1263779798814937
nowhere,compound_anchor,C:no,full,family,sem,idf_jaccard,0.9473463376668092,0.714468319583926,0.2328780180828831,0.2328780180828831
somebody,compound_anchor,C:some,full,item,sem,jaccard,0.8205311035560919,0.4354697800716106,0.3850613234844813,0.3850613234844813
somebody,compound_anchor,C:some,full,item,sem,dice,0.6979138264002361,0.2891179867398283,0.4087958396604078,0.4087958396604078
somebody,compound_anchor,C:some,full,item,sem,hamming,0.2273666804464655,0.0853107344632768,0.1420559459831886,0.1420559459831886
somebody,compound_anchor,C:some,full,item,sem,idf_jaccard,0.9534762594723454,0.60988070299377,0.3435955564785754,0.3435955564785754
somebody,compound_anchor,C:some,full,family,sem,jaccard,0.8205311035560919,0.4674087928979233,0.3531223106581686,0.3531223106581686
somebody,compound_anchor,C:some,full,family,sem,dice,0.6979138264002361,0.312844728989678,0.3850690974105581,0.3850690974105581
somebody,compound_anchor,C:some,full,family,sem,hamming,0.2273666804464655,0.0939265536723163,0.1334401267741491,0.1334401267741491
somebody,compound_anchor,C:some,full,family,sem,idf_jaccard,0.9539581307348758,0.6490661196514268,0.304892011083449,0.304892011083449
somebody,compound_anchor,C:some,nonlocative,item,sem,jaccard,0.8205311035560919,0.3745328496711896,0.4459982538849023,0.4459982538849023
somebody,compound_anchor,C:some,nonlocative,item,sem,dice,0.6979138264002361,0.2367009565151979,0.4612128698850382,0.4612128698850382
somebody,compound_anchor,C:some,nonlocative,item,sem,hamming,0.2273666804464655,0.0747303543913713,0.1526363260550941,0.1526363260550941
somebody,compound_anchor,C:some,nonlocative,item,sem,idf_jaccard,0.955400410673856,0.5515629678357427,0.4038374428381133,0.4038374428381133
somebody,compound_anchor,C:some,nonlocative,family,sem,jaccard,0.8205311035560919,0.4136706610619654,0.4068604424941265,0.4068604424941265
somebody,compound_anchor,C:some,nonlocative,family,sem,dice,0.6979138264002361,0.264246702843194,0.433667123557042,0.433667123557042
somebody,compound_anchor,C:some,nonlocative,family,sem,hamming,0.2273666804464655,0.083804143126177,0.1435625373202884,0.1435625373202884
somebody,compound_anchor,C:some,nonlocative,family,sem,idf_jaccard,0.954787269319486,0.5940012526784862,0.3607860166409997,0.3607860166409997
someone,compound_anchor,C:some,full,item,sem,jaccard,0.8205311035560919,0.4357897499567979,0.384741353599294,0.384741353599294
someone,compound_anchor,C:some,full,item,sem,dice,0.6979138264002361,0.2892180868399284,0.4086957395603077,0.4086957395603077
someone,compound_anchor,C:some,full,item,sem,hamming,0.2273666804464655,0.0853107344632768,0.1420559459831886,0.1420559459831886
someone,compound_anchor,C:some,full,item,sem,idf_jaccard,0.9534762594723454,0.6115142129541881,0.3419620465181573,0.3419620465181573
